Date,Cell ID,Cell Number,Cell Path,Genotype,Cell Type,Exclude Sweep Start,Exclude Sweep Stop,Raw Peaks (nA),Filtered Peaks (nA),Rs (MOhms)
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0986, -0.0905,  8.3386
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0897, -0.0894,  8.3997
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0919, -0.0875,  8.4855
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0869, -0.0853,  8.3919
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0840, -0.0832,  8.3202
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0863, -0.0824,  8.2903
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0860, -0.0826,  8.2465
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0919, -0.0829,  8.3080
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0834, -0.0833,  8.4191
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0894, -0.0832,  8.4296
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0840, -0.0827,  8.3482
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0832, -0.0819,  8.2731
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0894, -0.0822,  8.2281
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0825, -0.0823,  8.2317
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0937, -0.0818,  8.3064
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0801, -0.0807,  8.3962
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0858, -0.0807,  8.4573
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0851, -0.0824,  8.3789
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0864, -0.0840,  8.2726
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0785, -0.0824,  8.2429
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0874, -0.0808,  8.2841
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0824, -0.0786,  8.3219
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0847, -0.0778,  8.4185
2019-02-04,JH190204_c2,2,JH190204_c2/JH190204_c2_drug_1.ibw,OMP,E TC,,, -0.0800, -0.0800,  8.4567
