Date,Cell ID,Cell Number,Cell Path,Genotype,Cell Type,Exclude Sweep Start,Exclude Sweep Stop,Raw Peaks (nA),Filtered Peaks (nA),Rs (MOhms)
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0108, -0.0072, 11.3733
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0144, -0.0107, 10.8339
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0537, -0.0134, 10.8385
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0101, -0.0157, 10.9008
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0286, -0.0169, 10.9693
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0238, -0.0162, 11.1086
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0151, -0.0136, 11.1380
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0296, -0.0097, 11.1517
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0164, -0.0064, 11.2557
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0144, -0.0059, 11.1540
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0106, -0.0054, 11.1793
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0090, -0.0051, 11.1246
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0090, -0.0050, 11.3530
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0206, -0.0050, 11.5542
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0115, -0.0051, 11.4812
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0163, -0.0058, 11.4587
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0140, -0.0073, 11.2838
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0116, -0.0089, 11.2676
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0155, -0.0106, 11.1309
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0213, -0.0117, 11.9578
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0260, -0.0118, 11.4995
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0239, -0.0111, 11.2784
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0154, -0.0107, 11.5549
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0134, -0.0099, 16.1714
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0172, -0.0092, 17.1906
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0234, -0.0101, 17.3295
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0159, -0.0099, 16.7937
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0142, -0.0103,  8.7875
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0170, -0.0103,  9.9025
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0160, -0.0111,  9.7734
2019-02-13,JH190213_c2,2,JH190213_c2/JH190213_c2_drug_1.ibw,Gg8,E TC,,, -0.0151, -0.0151,  9.7734
