Date,Cell ID,Cell Number,Cell Path,Genotype,Cell Type,Exclude Sweep Start,Exclude Sweep Stop,Raw Peaks (nA),Filtered Peaks (nA),Rs (MOhms)
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2032, -0.2089,  4.7071
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2198, -0.2135,  4.6682
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2279, -0.2177,  4.6467
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2143, -0.2218,  4.7020
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2271, -0.2258,  4.6777
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2424, -0.2293,  4.7299
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2275, -0.2319,  4.6813
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2542, -0.2339,  4.6620
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2445, -0.2350,  4.6427
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2384, -0.2347,  4.6304
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2592, -0.2333,  4.6954
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2420, -0.2325,  4.6980
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2341, -0.2338,  4.7310
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2323, -0.2355,  4.7247
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2260, -0.2373,  4.6896
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2731, -0.2389,  4.7398
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2418, -0.2417,  4.7061
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2637, -0.2440,  4.7076
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2414, -0.2456,  4.7718
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2374, -0.2472,  4.7114
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2743, -0.2494,  4.7053
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2473, -0.2509,  4.6866
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2510, -0.2517,  4.6149
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2508, -0.2524,  4.6355
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2680, -0.2528,  4.6779
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2781, -0.2537,  4.6631
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2524, -0.2540,  4.6614
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2471, -0.2523,  4.6390
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2403, -0.2485,  4.6728
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2754, -0.2432,  4.6425
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2603, -0.2393,  4.7068
2019-02-04,JH190204_c1,1,JH190204_c1/JH190204_c1_drug_1.ibw,OMP,E TC,,, -0.2362, -0.2363,  4.7572
