Date,Cell ID,Cell Number,Cell Path,Genotype,Cell Type,Exclude Sweep Start,Exclude Sweep Stop,Raw Peaks (nA),Filtered Peaks (nA),Rs (MOhms)
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0084, -0.0059, 14.2372
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0077, -0.0050, 14.6097
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0069, -0.0059, 14.7528
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0087, -0.0058, 15.2401
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0087, -0.0046, 15.5165
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0088, -0.0049, 15.6894
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0075, -0.0055, 14.9650
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0211, -0.0050, 14.7740
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0081, -0.0054, 14.8071
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0069, -0.0057, 14.7910
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0077, -0.0059, 15.3295
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0091, -0.0060, 15.8929
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0078, -0.0067, 15.6691
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0088, -0.0063, 15.0724
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0120, -0.0054, 14.8693
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0230, -0.0050, 14.9340
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0076, -0.0046, 15.3295
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0072, -0.0046, 16.1662
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0085, -0.0042, 16.2153
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0125, -0.0059, 15.3825
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0251, -0.0123, 14.9967
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0271, -0.0161, 15.1200
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0092, -0.0134, 15.4515
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0077, -0.0088, 15.8941
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0081, -0.0093, 16.5924
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0514, -0.0135, 16.1333
2019-02-13,JH190213_c1,1,JH190213_c1/JH190213_c1_drug_1.ibw,Gg8,E TC,,, -0.0195, -0.0195, 15.8604
