Date,Cell ID,Cell Number,Cell Path,Genotype,Cell Type,Exclude Sweep Start,Exclude Sweep Stop,Raw Peaks (nA),Filtered Peaks (nA),Rs (MOhms)
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.2048, -0.1992, 37.9435
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.2038, -0.1987, 37.4392
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.1946, -0.1980, 37.2908
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.2071, -0.1989, 38.8954
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.2017, -0.1997, 38.2538
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.2052, -0.2006, 37.3309
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.2060, -0.2016, 39.0377
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.2069, -0.2024, 38.7372
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.2013, -0.2043, 39.0950
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.2157, -0.2066, 38.9332
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.2007, -0.2082, 37.9849
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.2149, -0.2091, 39.1255
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.2129, -0.2091, 38.8350
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.2182, -0.2106, 37.4076
2018-12-06,JH181206_c1,1,JH181206_c1/JH181206_c1_drug1_1.ibw,OMP,MC,,, -0.2138, -0.2138, 39.1735
