Date,Cell ID,Cell Number,Cell Path,Genotype,Cell Type,Exclude Sweep Start,Exclude Sweep Stop,Raw Peaks (nA),Filtered Peaks (nA),Rs (MOhms)
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0087, -0.0040, 27.3794
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0062, -0.0046, 28.9038
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0211, -0.0050, 28.3950
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0090, -0.0048, 28.3507
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0082, -0.0046, 27.7566
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0080, -0.0047, 28.3046
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0075, -0.0054, 28.4202
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0082, -0.0054, 28.4515
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0070, -0.0048, 29.0086
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0077, -0.0041, 28.8778
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0083, -0.0044, 28.6965
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0080, -0.0047, 28.6082
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0077, -0.0049, 29.6011
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0181, -0.0051, 29.4226
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0056, -0.0050, 28.3497
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0092, -0.0048, 28.4192
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0083, -0.0048, 26.5111
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0067, -0.0046, 26.1583
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0091, -0.0044, 26.1489
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0103, -0.0044, 25.4615
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0071, -0.0045, 24.9478
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0055, -0.0045, 25.2143
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0091, -0.0047, 24.5278
2018-12-21,JH181221_c1,1,JH181221_c1/JH181221_c1_drug_1.ibw,Gg8,MC,,, -0.0077, -0.0077, 24.3516
