Date,Cell ID,Cell Number,Cell Path,Genotype,Cell Type,Exclude Sweep Start,Exclude Sweep Stop,Raw Peaks (nA),Filtered Peaks (nA),Rs (MOhms)
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2366, -0.2458,  6.6321
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2237, -0.2427,  6.6885
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2416, -0.2405,  6.7536
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2692, -0.2395,  6.8502
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2751, -0.2389,  6.8757
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2791, -0.2374,  6.8257
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2777, -0.2423,  6.7588
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2112, -0.2454,  6.7170
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2587, -0.2493,  6.7514
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2436, -0.2521,  6.7810
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2743, -0.2538,  6.7974
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2675, -0.2550,  6.7713
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2656, -0.2541,  6.9131
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2258, -0.2502,  6.9002
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.3331, -0.2436,  6.7478
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2362, -0.2352,  6.7270
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2131, -0.2270,  6.7807
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2552, -0.2205,  6.7291
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2563, -0.2172,  6.8152
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2664, -0.2224,  6.9174
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2700, -0.2293,  6.8361
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2523, -0.2338,  6.6759
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2490, -0.2343,  6.7603
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2609, -0.2311,  6.7356
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2442, -0.2314,  6.7420
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2589, -0.2383,  6.8471
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2914, -0.2458,  6.8395
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2991, -0.2528,  6.7012
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2776, -0.2608,  6.7468
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.2486, -0.2737,  6.7412
2019-01-31,JH190131_c1,1,JH190131_c1/JH190131_c1_drug_1.ibw,OMP,E TC,,, -0.3023, -0.3019,  6.7608
