Date,Cell ID,Cell Number,Cell Path,Genotype,Cell Type,Exclude Sweep Start,Exclude Sweep Stop,Raw Peaks (nA),Filtered Peaks (nA),Rs (MOhms)
2018-12-21,JH181221_c2,2,JH181221_c2/JH181221_c2_drug_1.ibw,Gg8,MC,,, -0.0088, -0.0029, 21.1657
2018-12-21,JH181221_c2,2,JH181221_c2/JH181221_c2_drug_1.ibw,Gg8,MC,,, -0.0061, -0.0030, 20.9534
2018-12-21,JH181221_c2,2,JH181221_c2/JH181221_c2_drug_1.ibw,Gg8,MC,,, -0.0093, -0.0032, 20.5197
2018-12-21,JH181221_c2,2,JH181221_c2/JH181221_c2_drug_1.ibw,Gg8,MC,,, -0.0079, -0.0038, 20.6340
2018-12-21,JH181221_c2,2,JH181221_c2/JH181221_c2_drug_1.ibw,Gg8,MC,,, -0.0081, -0.0043, 20.9161
2018-12-21,JH181221_c2,2,JH181221_c2/JH181221_c2_drug_1.ibw,Gg8,MC,,, -0.0066, -0.0048, 21.2050
2018-12-21,JH181221_c2,2,JH181221_c2/JH181221_c2_drug_1.ibw,Gg8,MC,,, -0.0079, -0.0054, 21.0998
2018-12-21,JH181221_c2,2,JH181221_c2/JH181221_c2_drug_1.ibw,Gg8,MC,,, -0.0079, -0.0052, 20.7120
2018-12-21,JH181221_c2,2,JH181221_c2/JH181221_c2_drug_1.ibw,Gg8,MC,,, -0.0089, -0.0040, 20.2189
2018-12-21,JH181221_c2,2,JH181221_c2/JH181221_c2_drug_1.ibw,Gg8,MC,,, -0.0062, -0.0054, 20.2143
2018-12-21,JH181221_c2,2,JH181221_c2/JH181221_c2_drug_1.ibw,Gg8,MC,,, -0.0086, -0.0085, 19.8654
