Date,Cell ID,Cell Number,Cell Path,Genotype,Cell Type,Exclude Sweep Start,Exclude Sweep Stop,Raw Peaks (nA),Filtered Peaks (nA),Rs (MOhms)
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0123, -0.0067, 10.6670
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0087, -0.0073, 10.8916
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0115, -0.0078, 11.0871
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0092, -0.0080, 11.3417
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0109, -0.0080, 11.0011
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0106, -0.0076, 10.7621
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0142, -0.0070, 10.6742
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0104, -0.0062, 10.7273
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0092, -0.0055, 11.0234
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0086, -0.0051, 11.4809
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0107, -0.0054, 11.3986
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0115, -0.0057, 10.9830
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0099, -0.0061, 10.8703
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0094, -0.0065, 10.9063
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0088, -0.0067, 10.9309
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0112, -0.0068, 11.3122
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0094, -0.0068, 11.4274
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0114, -0.0065, 11.3284
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0104, -0.0060, 11.1267
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0111, -0.0054, 11.1076
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0093, -0.0050, 11.3745
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0090, -0.0049, 12.0048
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0086, -0.0051, 12.2752
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0091, -0.0052, 12.1106
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0102, -0.0073, 11.6722
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0101, -0.0093, 11.5667
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0363, -0.0103, 11.6464
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0095, -0.0098, 11.6249
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0086, -0.0080, 11.7216
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0086, -0.0070, 12.1130
2019-02-13,JH190213_c3,3,JH190213_c3/JH190213_c3_drug_1.ibw,Gg8,E TC,,, -0.0093, -0.0093, 12.4037
